"node","clade_signature","trait_1_p1_mean","trait_1_p1_sd","trait_1_n_matching_trees","n_total_trees","trait_2_p1_mean","trait_2_p1_sd","trait_2_n_matching_trees","trait_1","trait_2"
135,"Craseonycteris_thonglongyai||Megaderma_lyra||Rhinopoma_hardwickii||Saharaderma_pseudovampyrus",0.986,0.028642768079662,50,50,0.871,0.0898354504817853,50,"Echolocation","Cave_karstic_deposit"
136,"Craseonycteris_thonglongyai||Megaderma_lyra||Saharaderma_pseudovampyrus",0.988,0.0238190457150473,50,50,0.871,0.064752275194445,50,"Echolocation","Cave_karstic_deposit"
137,"Megaderma_lyra||Saharaderma_pseudovampyrus",0.988,0.0238190457150473,50,50,0.876,0.0730110419381751,50,"Echolocation","Cave_karstic_deposit"
138,"Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Furipterus_horrens||Macrotus_waterhousii||Microchiropteryx_folieae||Miniopterus_schreibersii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Myotis_lucifugus||Mystacina_tuberculata||Myzopoda_aurita||Natalus_stramineus||Noctilio_leporinus||Nycteris_thebaica||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Pteronotus_parnellii||Saccopteryx_bilineata||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis||Thyroptera_tricolor",0.989,0.0253344969299546,50,50,0.857,0.0839156525011507,50,"Echolocation","Cave_karstic_deposit"
139,"Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Microchiropteryx_folieae||Miniopterus_schreibersii||Myotis_lucifugus||Myzopoda_aurita||Natalus_stramineus||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis",0.991,0.0261276302259598,50,50,0.88,0.0562429133857986,50,"Echolocation","Cave_karstic_deposit"
140,"Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Miniopterus_schreibersii||Myotis_lucifugus||Myzopoda_aurita||Natalus_stramineus||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis",0.992,0.0233867222053499,50,50,0.877,0.0803118920210451,50,"Echolocation","Cave_karstic_deposit"
141,"Myzopoda_aurita||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis",0.989,0.0232335085247009,50,50,0.845,0.0737134551448225,50,"Echolocation","Cave_karstic_deposit"
142,"Phasmatonycteris_butleri||Phasmatonycteris_phiomensis",0.985,0.0271991896637997,50,50,0.856,0.0689868369579979,50,"Echolocation","Cave_karstic_deposit"
143,"Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Miniopterus_schreibersii||Myotis_lucifugus||Natalus_stramineus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis",0.99,0.0247435829652697,50,50,0.887,0.0720048184328731,50,"Echolocation","Cave_karstic_deposit"
144,"Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Miniopterus_schreibersii||Myotis_lucifugus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis",0.994,0.0164130361329658,50,50,0.893,0.0597699672042058,50,"Echolocation","Cave_karstic_deposit"
145,"Chadronycteris_rabenae||Cistugo_lesueuri||Cuvierimops_parisiensis||Miniopterus_schreibersii||Myotis_lucifugus||Tachypteron_franzeni||Tadarida_brasiliensis",0.997,0.0119948968741048,50,50,0.894,0.062792174216674,50,"Echolocation","Cave_karstic_deposit"
146,"Cuvierimops_parisiensis||Tadarida_brasiliensis",0.991,0.0240958968477614,50,50,0.923,0.077729252760424,50,"Echolocation","Cave_karstic_deposit"
147,"Chadronycteris_rabenae||Cistugo_lesueuri||Miniopterus_schreibersii||Myotis_lucifugus||Tachypteron_franzeni",0.997,0.0119948968741048,50,50,0.884,0.065807387464463,50,"Echolocation","Cave_karstic_deposit"
148,"Miniopterus_schreibersii||Tachypteron_franzeni",0.999,0.00707106781186548,50,50,0.854,0.0787918984750724,50,"Echolocation","Cave_karstic_deposit"
149,"Chadronycteris_rabenae||Cistugo_lesueuri||Myotis_lucifugus",0.992,0.021092604371762,50,50,0.872,0.0701019665507731,50,"Echolocation","Cave_karstic_deposit"
150,"Chadronycteris_rabenae||Cistugo_lesueuri",0.989,0.0232335085247009,50,50,0.851,0.0817474957489493,50,"Echolocation","Cave_karstic_deposit"
151,"Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Furipterus_horrens||Macrotus_waterhousii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Mystacina_tuberculata||Noctilio_leporinus||Nycteris_thebaica||Pteronotus_parnellii||Saccopteryx_bilineata||Thyroptera_tricolor",0.989,0.0232335085247009,50,50,0.908,0.0716852530873964,50,"Echolocation","Cave_karstic_deposit"
152,"Furipterus_horrens||Macrotus_waterhousii||Mystacina_tuberculata||Noctilio_leporinus||Pteronotus_parnellii||Thyroptera_tricolor",0.996,0.0137023757808935,50,50,0.773,0.0995961231931346,50,"Echolocation","Cave_karstic_deposit"
153,"Furipterus_horrens||Macrotus_waterhousii||Noctilio_leporinus||Pteronotus_parnellii||Thyroptera_tricolor",0.998,0.00989743318610788,50,50,0.725,0.13933149430808,50,"Echolocation","Cave_karstic_deposit"
154,"Macrotus_waterhousii||Pteronotus_parnellii",1,0,50,50,0.924,0.0784024156229271,50,"Echolocation","Cave_karstic_deposit"
155,"Furipterus_horrens||Noctilio_leporinus||Thyroptera_tricolor",0.999,0.00707106781186548,50,50,0.554,0.239863906992175,50,"Echolocation","Cave_karstic_deposit"
156,"Furipterus_horrens||Noctilio_leporinus",1,0,50,50,0.537,0.211604656404922,50,"Echolocation","Cave_karstic_deposit"
157,"Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Nycteris_thebaica||Saccopteryx_bilineata",0.989,0.0232335085247009,50,50,0.919,0.0605164845142147,50,"Echolocation","Cave_karstic_deposit"
158,"Carcinipteryx_liaudae||Carcinipteryx_maximinensis",0.99,0.0225876975726313,50,50,0.927,0.070862039001348,50,"Echolocation","Cave_karstic_deposit"
159,"Carcinipteryx_trassounius||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Nycteris_thebaica||Saccopteryx_bilineata",0.991,0.0261276302259598,50,50,0.922,0.0729551161988783,50,"Echolocation","Cave_karstic_deposit"
160,"Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Nycteris_thebaica||Saccopteryx_bilineata",0.987,0.0282301040648136,50,50,0.928,0.0640153042925945,50,"Echolocation","Cave_karstic_deposit"
161,"Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Saccopteryx_bilineata",0.987,0.0299829883740219,50,50,0.914,0.0631163486696415,50,"Echolocation","Cave_karstic_deposit"
162,"Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi",0.983,0.0329036937322315,50,50,0.913,0.0712927279687381,50,"Echolocation","Cave_karstic_deposit"
163,"Mixopteryx_dubia||Mixopteryx_perrierensis",0.984,0.0326390275965596,50,50,0.925,0.0757614408414158,50,"Echolocation","Cave_karstic_deposit"
